هناك مشكلة تبدو وثيقة الصلة.,there's a problem that seems closely related.,,,,,,,,
"لكن ، لكنها في الواقع","Um, but, but it's actually",,,,,,,,
طرق مختلفة تمامًا لكتابة الخوارزميات وهي تقدير الكثافة.,quite different ways to write the algorithms which is density estimation.,,,,,,,,
لذا اسمحوا لي أن أحفز هذا.,"So, so let me motivate this.",,,,,,,,
"حسنًا ، لدي في الواقع - حسنًا ، حسنًا ، في","Um, I actually have a- well, right,",,,,,,,,
وقت ما كان هناك بعض الأصدقاء يعملون على مشكلة سأقوم بتبسيطها قليلاً,"sometime back had some friends working on a problem which I'll simplify a little bit,",,,,,,,,
"، آه ، آه ، كما تعلمون ،","um, of, uh, uh, you know,",,,,,,,,
لديك محركات طائرات تنطلق من خط التجميع.,you have aircraft engines coming off the assembly line.,,,,,,,,
"حسنا.  وفي كل مرة يخرج محرك طائرة عن خط التجميع ،","All right. And every time an aircraft engine comes off the assembly line,",,,,,,,,
يمكنك قياس بعض ميزات هذه المحركات.,you measure some features of these engines.,,,,,,,,
أنت تقيس بعض الميزات المتعلقة بالاهتزاز,"You measure some features about the vibration,",,,,,,,,
"، وتقيس بعض الميزات المتعلقة بالحرارة التي ينتجها محرك الطائرة.",and you measure some features about the heat that the aircraft engine is producing.,,,,,,,,
"ولنفترض أنك حصلت على مجموعة بيانات ،","And, um, let's say that you get a dataset,",,,,,,,,
"أليس كذلك ، تبدو هكذا ، حسنًا؟","right, that looks like this, okay?",,,,,,,,
"و ، اممم ، مشكلة اكتشاف الشذوذ","And, um, the anomaly detection problem",,,,,,,,
هي إذا حصلت على محرك طائرة جديد يخرج من خط التجميع,"is if you get a new aircraft engine that comes off the assembly line,",,,,,,,,
"، وإذا كانت ميزة الاهتزاز تأخذ هذه القيمة ،","and if the vibration feature takes on this value,",,,,,,,,
وخاصية الحرارة تأخذ هذه القيمة,"and the heat feature takes on this value,",,,,,,,,
"، فإن محرك الطائرة هو محرك شاذ ،","is that aircraft engine an anomalous one,",,,,,,,,
"هل هي غير عادية ، أليس كذلك؟","is it an unusual one, right?",,,,,,,,
وبالتالي فإن تطبيق هذا هو,"And so the application of this is,",,,,,,,,
"أنه عندما يخرج محرك طائرتك من خط التجميع ،","um, that as your aircraft engine comes off the assembly line,",,,,,,,,
إذا رأيت توقيعًا غير عادي من,if you see a very unusual signature in terms of,,,,,,,,
"حيث الاهتزازات والحرارة التي يولدها محرك الطائرة ،","the vibrations and the heat the aircraft engine is generating,",,,,,,,,
فمن المحتمل أن يكون هناك خطأ ما في هذه الطائرة  المحرك,"then probably something is wrong with this aircraft engine,",,,,,,,,
"، ولديك فريقك ،","and you have your people, have your,",,,,,,,,
"اجعل فريقك يفحصه أكثر أو يختبره أكثر ،","have your team inspect it further or test it further,",,,,,,,,
"آه ، قبل أن تشحن الطائرة ،","uh, before you ship the airplane,",,,,,,,,
"قبل أن تشحن المحرك إلى ،","before you ship the engine to a,",,,,,,,,
"إلى صانع الطائرات ثم يحدث خطأ ما في الهواء  ،","to a airplane maker and then something goes wrong in the air, and there's a,",,,,,,,,
"وهنالك حادثة كبيرة ،","there's a major accident,",,,,,,,,
"أو كارثة كبيرة ، أليس كذلك؟","or major disaster, right?",,,,,,,,
"ومن ثم فإن الكشف عن الشذوذ ، أه ، أه ،","And so anomaly detection, uh, uh,",,,,,,,,
"هو الأكثر شيوعًا ،","is most commonly done,",,,,,,,,
"أو أحد الطرق الشائعة ، أم ،","or one of the common ways to, um,",,,,,,,,
تنفيذ الكشف عن الشذوذ هو النموذج p في,implement anomaly detection is the model p of,,,,,,,,
"x الذي يتم تقديم كل هذه الأمثلة الزرقاء ،","x which is given all of these blue examples,",,,,,,,,
"بالنظر إلى كل هذه النقاط ،","given all of these dots,",,,,,,,,
هل يمكنك  النموذج ما هي الكثافة التي تم رسم x منها؟,can you model what is the density from which x was drawn?,,,,,,,,
"إذن ، إذا كانت p لـ x صغيرة جدًا ،","So then if p of x is very small,",,,,,,,,
"فحينئذٍ قمت بوضع علامة على حالة شاذة ، أليس كذلك؟","then you flag an anomaly, right?",,,,,,,,
"يعني ذلك ، جي ، أعتقد أن هناك شيئًا مضحكًا هنا","Meaning that, Gee, I think something's funny here, uh,",,,,,,,,
"، وربما يجب على شخص ما فحص محرك هذه الطائرة قليلاً.",and maybe someone should inspect this aircraft engine a little bit further.,,,,,,,,
"اممم ، لذلك يتم استخدام اكتشاف الشذوذ","Um, so anomaly detection is used for,",,,,,,,,
"، لمهمة مثل هذه ،","a task like this,",,,,,,,,
لمهمة فحص مثل هذه.,for an inspection task like this.,,,,,,,,
"تم استخدامه من أجل ،","Um, it's used for,",,,,,,,,
"أم ، آه ، منذ سنوات عديدة ،","um, uh, many years ago,",,,,,,,,
"كنت أعمل بالفعل مع بعض مزودي الاتصالات ، كما تعلم ، أه","I was actually working with some telecoms providers, you know, uh, uh,",,,,,,,,
"، أه ، يساعد شركة الاتصالات في","helping out telecoms company on, um,",,,,,,,,
اكتشاف الشذوذ لمعرفة ما إذا كان هناك,anomaly detection to figure out if something's,,,,,,,,
"خطأ ما في الخلية  شبكة برج ، أليس كذلك؟","gone wrong with a cell tower network, right?",,,,,,,,
لذلك إذا بدأ أحد الأبراج الخلوية يومًا ما في التخلص من,So if one day one of the cell towers start throwing off,,,,,,,,
"أنماط الشبكة التي تبدو غير عادية جدًا ،","network patterns that seem very unusual,",,,,,,,,
"فربما يكون هناك خطأ ما في هذا البرج الخلوي ،","then maybe something's wrong with that cell tower,",,,,,,,,
مثل حدوث خطأ ما.,like something's gone wrong.,,,,,,,,
أرسلنا الفنيين لإصلاحه.,We sent out the technicians to fix it.,,,,,,,,
أه يتم استخدامه أيضًا لأمن الكمبيوتر.,"Uh, it is also used for computer security.",,,,,,,,
"إذا كان جهاز كمبيوتر ، لنقل إذا بدأ جهاز كمبيوتر في ستانفورد في إرسال بيانات غريبة جدًا ،","If a computer, say if a computer at Stanford starts sending out very strange,",,,,,,,,
"كما تعلم ، أم ، آه ، آه ، حركة مرور الشبكة ،","you know, um, uh, uh, network traffic,",,,,,,,,
"فهذا أمر غير معتاد جدًا بالنسبة إلى كل ما تم القيام به من قبل ،","that's very unusual relative to everything it's done before,",,,,,,,,
"بالنسبة إلى ما هو عليه ،","relative what this is,",,,,,,,,
"هو حركة مرور شبكة شاذة للغاية ،","is a very anomalous network traffic,",,,,,,,,
ثم ربما ينبغي لموظفي تكنولوجيا المعلومات إلقاء نظرة,then maybe IT staff should have a look to,,,,,,,,
لمعرفة ما إذا كان هذا الكمبيوتر المحدد قد تم اختراقه.,see if that particular computer has been hacked.,,,,,,,,
إذن فهذه بعض تطبيقات اكتشاف الشذوذ.,So these are some of the applications of anomaly detection.,,,,,,,,
"والطريقة الجيدة للقيام بذلك هي ،","And the good way to do this is,",,,,,,,,
"بالنظر إلى مجموعة البيانات غير المسماة ، النموذج p في المتغير x.","given an unlabeled data set, model p of x.",,,,,,,,
"وبعد ذلك ، إذا كان لديك عينات احتمالية منخفضة جدًا ،","And then if you have very low probability samples,",,,,,,,,
فأنت تشير إلى ذلك على أنه شذوذ محتمل لمزيد من الدراسة.,you flag that as a possible anomaly for further study.,,,,,,,,
"الآن ، بالنظر إلى مجموعة البيانات هذه ،","Now, given this dataset,",,,,,,,,
"أم ، آه ، كيف تصمم هذا؟","um, uh, how do you model this?",,,,,,,,
أحد الأشياء المثيرة للاهتمام حول هذه النقطة الخضراء هو أنه,One interesting thing about this green dot is that,,,,,,,,
"لا الاهتزاز ولا الحرارة في الواقع خارج النطاق ، أليس كذلك؟","neither the vibration nor the heat signature is actually out of range, right?",,,,,,,,
"كما تعلم ، هناك الكثير من محركات الطائرات ذات الاهتزازات في هذا النطاق.","You know, like there are a lot of aircraft engines with vibrations in that range.",,,,,,,,
هناك الكثير من محركات الطائرات ذات الحرارة في هذا النطاق.,There are a lot of aircraft engines with heat in that range.,,,,,,,,
لذلك لم تعد أي من السمتين بحد ذاتها غير عادية.,So neither feature by itself is actually that unusual.,,,,,,,,
إنه في الواقع مزيج من الاثنين هو أمر غير معتاد.,It's actually the combination of the two that is unusual.,,,,,,,,
,"Um, and so thus,",,,,,,,,
"وبالتالي ، فإن ما أريد القيام به هو ،","thus, what I want to do is,",,,,,,,,
"آه ، الخروج بخوارزمية لنمذجة هذا.","uh, come up with an algorithm to model this.",,,,,,,,
"وفي الحقيقة ، سوف نتوصل إلى خوارزمية يمكنها نمذجة ، كما تعلمون ،","And in fact, we'll come up with an algorithm that can model, you know,",,,,,,,,
"ربما ، ربما تبدو كثافة بياناتك هكذا ،","maybe, maybe your data density looks like this,",,,,,,,,
ربما أكثر على شكل حرف L.,maybe more of an L shape like that.,,,,,,,,
لكن كيف يمكنك نمذجة p لـ x بالبيانات القادمة من شكل L؟,But how do you model p of x with the data coming from an L shape?,,,,,,,,
"أم ، واتضح أنه لا يوجد توزيع للكتب المدرسية ، أليس كذلك؟","Um, and it turns out that there is no textbook distribution, right?",,,,,,,,
"كما تعلمون ، لا يوجد ، كما تعلمون ، إذا نظرت إلى عائلة نموذجية أسية بسيطة","You know, there isn't, you know, if you look at a simple exponential family of model,",,,,,,,,
